Timestamp,Account,Account.1,Amount Received,Amount Paid,Is Laundering,sender_entity_type,receiver_entity_type
28.0,9806.0,9089.0,374.77,374.77,0,individual,individual
28.0,9769.0,9988.0,382.36,382.36,1,account,individual
28.0,9736.0,16002.0,282.48,282.48,0,individual,individual
28.0,9857.0,19461.0,226.52,226.52,0,individual,individual
28.0,9569.0,9987.0,159.03,159.03,1,individual,individual
28.0,9761.0,15874.0,222.33,222.33,0,business,payment_institution
28.0,4353.0,945.0,102.61,102.61,0,individual,individual
28.0,7136.0,12657.0,460.51,460.51,0,individual,business
28.0,6698.0,15169.0,263.67,263.67,0,individual,individual
28.0,5315.0,2486.0,147.53,147.53,0,individual,individual
28.0,9687.0,15456.0,319.86,319.86,0,account,business
28.0,9941.0,644.0,303.01,303.01,0,individual,individual
28.0,4178.0,8980.0,164.92,164.92,0,payment_institution,individual
28.0,9867.0,9991.0,310.45,310.45,1,business,individual
28.0,9382.0,9761.0,126.33,126.33,0,individual,individual
28.0,6332.0,9861.0,106.19,106.19,0,individual,business
28.0,9901.0,9282.0,202.19,202.19,0,individual,account
28.0,8677.0,14016.0,322.76,322.76,0,individual,individual
28.0,9546.0,15939.0,156.82,156.82,0,business,account
28.0,8430.0,7154.0,250.44,250.44,0,individual,individual
28.0,6784.0,19589.0,223.1,223.1,0,individual,business
28.0,8891.0,13025.0,474.77,474.77,0,individual,individual
28.0,7387.0,7796.0,162.63,162.63,0,payment_institution,account
28.0,9426.0,9730.0,136.66,136.66,0,account,individual
28.0,3711.0,14344.0,382.52,382.52,0,business,account
28.0,2530.0,17186.0,395.82,395.82,1,business,account
28.0,3771.0,9926.0,337.6,337.6,0,individual,payment_institution
28.0,9851.0,9856.0,291.01,291.01,0,individual,individual
28.0,10366.0,5587.0,184.58,184.58,0,individual,individual
28.0,5695.0,14579.0,247.55,247.55,0,individual,account
28.0,7920.0,12004.0,256.42,256.42,0,individual,individual
28.0,9860.0,9728.0,331.7,331.7,0,business,individual
28.0,10777.0,3793.0,319.23,319.23,0,individual,business
28.0,3177.0,7427.0,445.35,445.35,1,individual,individual
28.0,6820.0,13941.0,449.92,449.92,0,individual,business
28.0,9015.0,14436.0,437.42,437.42,1,account,individual
28.0,8649.0,19397.0,267.26,267.26,0,individual,individual
28.0,4326.0,7906.0,155.91,155.91,0,account,individual
28.0,6499.0,18918.0,356.45,356.45,0,individual,payment_institution
28.0,9273.0,19619.0,142.28,142.28,0,business,individual
28.0,1142.0,19717.0,406.76,406.76,0,individual,account
28.0,8666.0,12129.0,300.23,300.23,0,individual,business
28.0,6046.0,5472.0,193.38,193.38,0,payment_institution,individual
28.0,1861.0,12706.0,244.25,244.25,0,business,individual
28.0,8084.0,15362.0,158.3,158.3,1,individual,individual
28.0,3509.0,18801.0,138.71,138.71,0,individual,individual
28.0,5837.0,7888.0,206.77,206.77,0,individual,business
28.0,7574.0,13171.0,127.59,127.59,0,individual,account
28.0,9464.0,3681.0,131.72,131.72,0,individual,business
28.0,8807.0,16432.0,428.58,428.58,0,individual,business
28.0,2265.0,8965.0,172.61,172.61,0,business,individual
28.0,7274.0,15618.0,152.58,152.58,0,business,individual
28.0,5371.0,7349.0,122.41,122.41,0,individual,individual
28.0,9707.0,9858.0,332.82,332.82,0,individual,individual
28.0,5442.0,9920.0,138.61,138.61,0,individual,individual
28.0,9248.0,13638.0,185.58,185.58,0,individual,business
28.0,9953.0,648.0,281.95,281.95,0,individual,account
28.0,2263.0,10540.0,122.04,122.04,0,individual,individual
28.0,7254.0,465.0,126.51,126.51,0,individual,account
28.0,4826.0,5824.0,409.05,409.05,0,individual,business
28.0,4508.0,6961.0,313.47,313.47,0,individual,individual
28.0,8858.0,12226.0,444.05,444.05,0,account,payment_institution
28.0,8548.0,8080.0,268.5,268.5,0,payment_institution,individual
28.0,992.0,9476.0,597.48,597.48,0,individual,business
28.0,8004.0,6977.0,143.44,143.44,1,business,business
28.0,9467.0,12835.0,116.79,116.79,0,individual,individual
28.0,8547.0,9889.0,376.1,376.1,0,business,business
28.0,9497.0,15747.0,118.09,118.09,0,individual,account
28.0,5447.0,9459.0,141.47,141.47,0,individual,individual
28.0,6000.0,7314.0,113.65,113.65,0,individual,individual
28.0,9456.0,4416.0,132.83,132.83,0,individual,payment_institution
28.0,3789.0,16169.0,299.92,299.92,0,business,individual
28.0,5888.0,6224.0,291.61,291.61,0,account,business
28.0,9705.0,19974.0,294.33,294.33,0,individual,individual
28.0,8320.0,12128.0,183.39,183.39,0,account,individual
28.0,6901.0,18531.0,552.42,552.42,0,individual,business
28.0,9213.0,17410.0,137.41,137.41,0,individual,individual
28.0,7772.0,690.0,373.64,373.64,0,account,individual
28.0,9968.0,4608.0,213.41,213.41,0,individual,individual
28.0,9987.0,770.0,235.83,235.83,1,individual,business
28.0,9923.0,8323.0,350.02,350.02,0,individual,individual
28.0,8120.0,7458.0,127.09,127.09,1,individual,business
28.0,9957.0,9988.0,252.91,252.91,1,individual,individual
28.0,9695.0,9888.0,288.82,288.82,0,individual,individual
28.0,4202.0,6243.0,102.44,102.44,0,business,account
28.0,3773.0,9955.0,373.2,373.2,1,account,individual
28.0,9966.0,9732.0,376.76,376.76,1,individual,individual
28.0,8681.0,13760.0,215.14,215.14,0,business,individual
28.0,1860.0,5584.0,249.83,249.83,0,individual,individual
28.0,3783.0,15090.0,387.39,387.39,1,individual,business
28.0,4023.0,9750.0,182.44,182.44,1,business,individual
28.0,2213.0,3649.0,194.22,194.22,0,individual,business
28.0,2915.0,5985.0,528.59,528.59,0,individual,individual
28.0,9143.0,8161.0,527.02,527.02,0,individual,individual
28.0,7589.0,9952.0,157.66,157.66,0,business,individual
28.0,7138.0,16369.0,560.29,560.29,1,individual,individual
28.0,1697.0,19918.0,215.66,215.66,1,business,individual
28.0,2809.0,19413.0,586.89,586.89,0,individual,individual
28.0,3898.0,19194.0,347.23,347.23,0,business,account
28.0,806.0,6955.0,471.77,471.77,0,individual,individual
28.0,8962.0,18050.0,464.1,464.1,0,individual,individual
28.0,1090.0,9778.0,504.33,504.33,0,individual,individual
28.0,8843.0,11092.0,546.52,546.52,0,business,business
28.0,9737.0,16770.0,363.04,363.04,0,individual,individual
28.0,9993.0,1794.0,225.91,225.91,0,individual,individual
28.0,7105.0,19846.0,488.04,488.04,0,individual,individual
28.0,8193.0,4114.0,104.97,104.97,0,individual,individual
28.0,2877.0,6608.0,478.82,478.82,0,individual,individual
28.0,10420.0,8016.0,280.92,280.92,0,individual,business
28.0,9609.0,391.0,355.2,355.2,0,account,individual
28.0,7475.0,4472.0,171.13,171.13,0,individual,business
28.0,885.0,7728.0,594.41,594.41,0,payment_institution,individual
28.0,9337.0,19009.0,158.58,158.58,0,individual,individual
28.0,9558.0,9156.0,130.92,130.92,0,account,individual
28.0,10544.0,19968.0,212.38,212.38,0,individual,individual
28.0,2526.0,19315.0,374.94,374.94,0,individual,individual
28.0,9117.0,1473.0,528.75,528.75,0,individual,business
28.0,7725.0,4326.0,201.02,201.02,0,individual,account
28.0,8541.0,15924.0,373.72,373.72,0,individual,business
28.0,8595.0,16368.0,281.67,281.67,0,individual,business
28.0,4359.0,16210.0,143.28,143.28,0,individual,account
28.0,9969.0,5123.0,347.01,347.01,1,individual,individual
28.0,5789.0,9972.0,292.48,292.48,1,individual,individual
28.0,9984.0,9474.0,200.97,200.97,0,individual,individual
28.0,7195.0,9537.0,503.14,503.14,0,individual,individual
28.0,4369.0,19392.0,173.46,173.46,0,individual,business
28.0,4960.0,18177.0,406.58,406.58,0,individual,account
28.0,2104.0,3410.0,107.01,107.01,0,individual,individual
28.0,3247.0,7954.0,194.08,194.08,0,individual,individual
28.0,5880.0,9137.0,293.48,293.48,0,individual,business
28.0,6801.0,19969.0,520.21,520.21,0,individual,individual
28.0,7665.0,8000.0,244.96,244.96,0,account,individual
28.0,6861.0,16934.0,587.83,587.83,0,account,individual
28.0,5421.0,10546.0,194.08,194.08,0,payment_institution,individual
28.0,2528.0,19712.0,284.17,284.17,0,individual,individual
28.0,8932.0,19872.0,527.15,527.15,0,individual,individual
28.0,5521.0,8546.0,169.94,169.94,0,individual,payment_institution
28.0,8142.0,11953.0,199.39,199.39,0,account,individual
28.0,9708.0,18051.0,323.66,323.66,0,individual,account
28.0,4519.0,9122.0,331.77,331.77,0,individual,individual
28.0,9861.0,18439.0,234.19,234.19,0,individual,individual
28.0,6198.0,7776.0,173.66,173.66,0,business,business
28.0,9601.0,19105.0,331.2,331.2,0,individual,individual
28.0,2851.0,5384.0,496.77,496.77,0,individual,account
28.0,455.0,9121.0,336.2,336.2,0,individual,account
28.0,9350.0,4964.0,184.3,184.3,0,individual,individual
28.0,4497.0,6866.0,236.83,236.83,0,individual,business
28.0,9643.0,3776.0,380.29,380.29,0,individual,individual
28.0,5692.0,10067.0,371.16,371.16,0,individual,business
28.0,7337.0,17936.0,191.67,191.67,0,individual,individual
28.0,4657.0,19976.0,254.38,254.38,0,individual,account
28.0,6307.0,9699.0,108.37,108.37,0,individual,individual
28.0,7246.0,17752.0,185.38,185.38,0,individual,individual
28.0,5815.0,19895.0,392.58,392.58,0,account,business
28.0,8902.0,9568.0,591.36,591.36,0,business,individual
28.0,4322.0,13745.0,101.41,101.41,0,business,individual
28.0,9777.0,9986.0,267.02,267.02,0,business,individual
28.0,1389.0,7888.0,168.85,168.85,1,individual,business
28.0,7151.0,6610.0,476.04,476.04,0,individual,business
28.0,7588.0,7490.0,114.05,114.05,0,individual,individual
28.0,8953.0,224.0,521.58,521.58,0,individual,account
28.0,9044.0,16136.0,401.75,401.75,0,individual,business
28.0,6767.0,14657.0,358.08,358.08,0,payment_institution,business
28.0,3427.0,9577.0,165.85,165.85,0,individual,business
28.0,6224.0,4008.0,182.52,182.52,0,individual,individual
28.0,1035.0,18389.0,472.19,472.19,0,individual,individual
28.0,486.0,3458.0,283.13,283.13,0,individual,business
28.0,8151.0,4708.0,105.13,105.13,0,individual,business
28.0,6647.0,8737.0,388.22,388.22,0,business,individual
28.0,8278.0,8451.0,181.97,181.97,0,individual,individual
28.0,7654.0,2210.0,255.47,255.47,0,account,payment_institution
28.0,8480.0,19937.0,266.25,266.25,0,individual,business
28.0,6343.0,9937.0,154.44,154.44,1,account,individual
28.0,1336.0,17805.0,143.05,143.05,0,business,individual
28.0,6353.0,19654.0,140.33,140.33,0,individual,individual
28.0,5895.0,18070.0,257.32,257.32,0,business,business
28.0,9651.0,14496.0,269.39,269.39,0,individual,individual
28.0,9516.0,17444.0,112.7,112.7,0,account,individual
28.0,8494.0,14083.0,350.07,350.07,0,business,individual
28.0,7603.0,19152.0,202.55,202.55,0,individual,business
28.0,5876.0,9026.0,213.75,213.75,0,individual,individual
28.0,6955.0,9956.0,489.67,489.67,0,business,individual
28.0,7925.0,18209.0,213.52,213.52,0,individual,business
28.0,9986.0,4358.0,216.27,216.27,0,individual,individual
28.0,9538.0,17062.0,151.66,151.66,0,individual,individual
28.0,9904.0,5632.0,353.32,353.32,1,individual,individual
28.0,6356.0,9957.0,199.63,199.63,0,individual,business
28.0,6579.0,15398.0,244.28,244.28,0,individual,individual
28.0,8432.0,16657.0,247.55,247.55,0,account,individual
28.0,9603.0,16610.0,218.19,218.19,0,individual,business
28.0,5758.0,16806.0,203.49,203.49,0,individual,individual
28.0,5189.0,16165.0,478.73,478.73,0,individual,account
28.0,6076.0,913.0,129.53,129.53,0,individual,business
28.0,1345.0,2264.0,120.75,120.75,0,account,business
28.0,7626.0,7553.0,322.19,322.19,0,individual,individual
28.0,528.0,19033.0,327.17,327.17,0,payment_institution,individual
28.0,6089.0,9827.0,182.24,182.24,0,account,individual
28.0,7747.0,12880.0,215.88,215.88,0,individual,account
28.0,10898.0,15761.0,433.58,433.58,0,account,individual
28.0,3948.0,16339.0,283.72,283.72,0,individual,individual
28.0,9065.0,2080.0,421.13,421.13,0,individual,individual
28.0,1498.0,9979.0,143.19,143.19,1,business,business
28.0,9983.0,19976.0,395.54,395.54,1,individual,individual
28.0,6028.0,5008.0,169.82,169.82,0,business,individual
28.0,2370.0,6436.0,161.66,161.66,0,individual,individual
28.0,7928.0,7649.0,362.69,362.69,1,individual,individual
28.0,4396.0,13204.0,160.52,160.52,0,business,account
28.0,6244.0,16370.0,114.38,114.38,0,business,individual
28.0,9967.0,9218.0,312.57,312.57,0,business,business
28.0,6174.0,19860.0,132.47,132.47,0,individual,individual
28.0,9698.0,19173.0,252.55,252.55,0,individual,individual
28.0,6338.0,183.0,105.51,105.51,0,business,individual
28.0,8343.0,420.0,196.83,196.83,0,account,individual
28.0,9265.0,19977.0,112.76,112.76,1,account,individual
28.0,2138.0,19968.0,156.52,156.52,0,individual,payment_institution
28.0,2507.0,16257.0,356.01,356.01,0,business,business
28.0,3012.0,5476.0,541.89,541.89,0,account,account
28.0,1526.0,9997.0,131.71,131.71,1,individual,individual
28.0,7356.0,17552.0,115.37,115.37,0,individual,individual
28.0,9585.0,19268.0,153.19,153.19,0,individual,business
28.0,5984.0,2627.0,376.25,376.25,0,business,individual
28.0,4682.0,1908.0,227.0,227.0,0,payment_institution,individual
28.0,6696.0,5417.0,249.94,249.94,0,individual,individual
28.0,9636.0,19937.0,395.91,395.91,0,individual,account
28.0,3297.0,2870.0,188.46,188.46,0,individual,individual
28.0,7631.0,7712.0,260.26,260.26,0,individual,individual
28.0,6862.0,17746.0,540.73,540.73,0,individual,account
28.0,7088.0,8466.0,449.07,449.07,0,individual,business
28.0,3496.0,17251.0,114.38,114.38,0,business,individual
28.0,9408.0,9025.0,136.74,136.74,0,individual,individual
28.0,8147.0,3634.0,186.36,186.36,0,business,individual
28.0,3282.0,9988.0,109.55,109.55,1,individual,business
28.0,9597.0,17921.0,158.42,158.42,0,individual,individual
28.0,4830.0,17157.0,567.7,567.7,0,individual,account
28.0,9939.0,9346.0,276.64,276.64,1,payment_institution,individual
28.0,9681.0,6567.0,257.76,257.76,0,individual,individual
28.0,9801.0,8323.0,344.57,344.57,1,individual,individual
28.0,4734.0,14677.0,311.85,311.85,0,individual,individual
28.0,9921.0,14592.0,267.58,267.58,0,business,individual
28.0,8511.0,16737.0,225.58,225.58,0,individual,individual
28.0,3182.0,6967.0,405.2,405.2,0,individual,account
28.0,7462.0,3698.0,165.13,165.13,0,individual,individual
28.0,4234.0,18548.0,141.19,141.19,0,business,payment_institution
28.0,9813.0,6665.0,228.89,228.89,0,individual,individual
28.0,8707.0,7537.0,220.39,220.39,0,individual,individual
28.0,2342.0,1110.0,155.24,155.24,0,individual,individual
28.0,8923.0,13696.0,433.73,433.73,0,individual,individual
28.0,8948.0,10592.0,458.23,458.23,0,individual,business
28.0,6981.0,9985.0,498.64,498.64,0,business,individual
28.0,8442.0,15232.0,296.14,296.14,0,individual,individual
28.0,9030.0,16737.0,428.95,428.95,0,individual,individual
28.0,9192.0,9859.0,449.75,449.75,0,account,individual
28.0,7668.0,12720.0,216.8,216.8,0,business,individual
28.0,2108.0,9984.0,183.25,183.25,0,payment_institution,individual
28.0,8246.0,3925.0,182.75,182.75,0,account,individual
28.0,1911.0,17275.0,370.83,370.83,0,business,business
28.0,6829.0,9296.0,515.07,515.07,0,individual,individual
28.0,2814.0,8922.0,500.27,500.27,0,individual,individual
28.0,11013.0,18298.0,491.07,491.07,0,account,individual
28.0,963.0,13235.0,457.95,457.95,0,payment_institution,individual
28.0,7321.0,6419.0,164.97,164.97,0,individual,individual
28.0,9324.0,7011.0,131.94,131.94,0,account,individual
28.0,8053.0,849.0,183.19,183.19,0,individual,business
28.0,7496.0,19185.0,196.82,196.82,0,individual,individual
28.0,9991.0,9987.0,365.57,365.57,1,individual,individual
28.0,9272.0,11168.0,139.35,139.35,0,individual,individual
28.0,5134.0,16998.0,402.7,402.7,0,individual,account
28.0,7798.0,19808.0,399.64,399.64,0,individual,individual
28.0,3764.0,9956.0,394.83,394.83,0,individual,individual
28.0,2274.0,976.0,159.66,159.66,0,business,individual
28.0,9403.0,8101.0,194.22,194.22,0,business,individual
28.0,5444.0,9736.0,134.55,134.55,0,individual,account
28.0,5506.0,18968.0,115.5,115.5,0,individual,account
28.0,8042.0,18676.0,137.85,137.85,0,business,business
28.0,6205.0,9744.0,135.13,135.13,0,individual,account
28.0,3987.0,9618.0,261.98,261.98,0,business,individual
28.0,1803.0,12983.0,282.92,282.92,0,payment_institution,individual
28.0,2114.0,18981.0,132.33,132.33,0,individual,individual
28.0,9997.0,18689.0,260.85,260.85,1,individual,business
28.0,6984.0,7506.0,431.14,431.14,0,account,account
28.0,6633.0,9905.0,348.25,348.25,0,account,individual
28.0,8791.0,14113.0,238.77,238.77,0,payment_institution,business
28.0,10510.0,5203.0,354.66,354.66,0,payment_institution,individual
28.0,9880.0,9675.0,281.92,281.92,0,account,account
28.0,5553.0,17218.0,153.49,153.49,0,individual,account
28.0,9452.0,9732.0,153.72,153.72,0,individual,account
28.0,5033.0,18176.0,429.11,429.11,0,individual,business
28.0,960.0,11505.0,536.15,536.15,0,individual,individual
28.0,1370.0,7653.0,134.64,134.64,0,individual,business
28.0,1585.0,18022.0,189.33,189.33,1,payment_institution,individual
28.0,9170.0,7023.0,537.65,537.65,0,business,account
28.0,4559.0,8324.0,336.82,336.82,0,individual,business
28.0,9271.0,16000.0,132.66,132.66,0,payment_institution,payment_institution
28.0,7581.0,14065.0,106.55,106.55,0,account,business
28.0,6826.0,10804.0,599.71,599.71,1,individual,individual
28.0,7504.0,1876.0,179.05,179.05,0,individual,business
28.0,5969.0,19392.0,218.19,218.19,0,account,individual
28.0,9058.0,9059.0,529.39,529.39,0,account,account
28.0,9439.0,3424.0,117.31,117.31,0,individual,business
28.0,9644.0,6017.0,378.3,378.3,0,payment_institution,individual
28.0,6442.0,19908.0,363.73,363.73,0,individual,business
28.0,9330.0,6402.0,139.27,139.27,0,individual,individual
28.0,4060.0,7650.0,187.3,187.3,0,business,individual
28.0,4785.0,19540.0,359.01,359.01,0,individual,individual
28.0,9913.0,8709.0,263.35,263.35,1,individual,individual
28.0,9037.0,1348.0,568.73,568.73,0,individual,account
28.0,9475.0,16353.0,141.94,141.94,0,account,individual
28.0,6666.0,9858.0,207.61,207.61,0,individual,individual
28.0,9666.0,6208.0,260.72,260.72,0,individual,individual
28.0,8606.0,8128.0,313.07,313.07,0,individual,individual
28.0,2353.0,17912.0,189.61,189.61,0,account,individual
28.0,10123.0,6776.0,192.33,192.33,0,business,individual
28.0,10767.0,19874.0,348.64,348.64,0,account,business
28.0,9395.0,19655.0,150.42,150.42,0,account,account
28.0,7604.0,5460.0,357.54,357.54,0,individual,individual
28.0,8603.0,16676.0,350.1,350.1,0,individual,account
28.0,4712.0,7763.0,382.72,382.72,0,individual,business
28.0,6489.0,1873.0,226.5,226.5,0,individual,account
28.0,8376.0,9760.0,108.87,108.87,0,individual,individual
28.0,9748.0,9474.0,351.94,351.94,1,business,business
28.0,3378.0,9664.0,152.16,152.16,0,individual,individual
28.0,7413.0,16693.0,131.27,131.27,1,individual,individual
28.0,1616.0,8883.0,303.55,303.55,0,individual,business
28.0,7778.0,5800.0,355.72,355.72,0,payment_institution,account
28.0,9742.0,9984.0,320.04,320.04,0,individual,individual
28.0,3294.0,9412.0,139.63,139.63,0,individual,business
28.0,9982.0,18693.0,383.22,383.22,1,business,individual
28.0,9253.0,1763.0,142.6,142.6,0,individual,account
28.0,9061.0,9344.0,514.84,514.84,0,individual,individual
28.0,9995.0,19974.0,394.35,394.35,1,individual,payment_institution
28.0,2013.0,2657.0,189.74,189.74,0,individual,individual
28.0,8335.0,16807.0,159.58,159.58,0,individual,individual
28.0,9786.0,14082.0,202.6,202.6,0,individual,account
28.0,9998.0,2058.0,323.79,323.79,0,individual,individual
28.0,9998.0,16907.0,323.79,323.79,0,individual,individual
28.0,9491.0,9825.0,116.38,116.38,0,individual,individual
28.0,8575.0,19601.0,291.57,291.57,0,individual,individual
28.0,10291.0,15778.0,128.58,128.58,0,business,business
28.0,9979.0,19720.0,238.13,238.13,1,individual,payment_institution
28.0,9988.0,9733.0,340.27,340.27,1,individual,individual
28.0,5413.0,9975.0,110.52,110.52,0,individual,business
28.0,9935.0,14723.0,207.83,207.83,0,individual,business
28.0,7996.0,17120.0,279.8,279.8,1,business,account
28.0,9086.0,5377.0,506.45,506.45,0,business,individual
28.0,9421.0,7041.0,139.91,139.91,0,account,individual
28.0,8587.0,14512.0,378.6,378.6,0,individual,individual
28.0,9541.0,9954.0,123.26,123.26,1,payment_institution,individual
28.0,8177.0,9456.0,193.16,193.16,0,individual,payment_institution
28.0,1111.0,9302.0,411.97,411.97,0,account,individual
28.0,9448.0,19265.0,113.22,113.22,0,individual,individual
28.0,3963.0,8974.0,318.92,318.92,0,individual,account
28.0,4510.0,9344.0,276.44,276.44,0,individual,individual
28.0,114.0,5756.0,191.0,191.0,0,account,individual
28.0,9206.0,6978.0,172.08,172.08,0,individual,individual
28.0,3400.0,17664.0,195.24,195.24,0,individual,individual
28.0,7987.0,19973.0,215.22,215.22,0,individual,individual
28.0,7473.0,19776.0,123.95,123.95,0,business,individual
28.0,3839.0,9765.0,366.2,366.2,1,business,individual
28.0,4279.0,19974.0,192.47,192.47,0,individual,individual
28.0,2899.0,5669.0,434.19,434.19,0,individual,individual
28.0,8691.0,9941.0,287.27,287.27,0,individual,business
28.0,9550.0,12961.0,115.83,115.83,0,individual,individual
28.0,2792.0,9862.0,258.92,258.92,0,individual,business
28.0,6438.0,886.0,275.75,275.75,0,business,individual
28.0,9804.0,5827.0,329.02,329.02,0,payment_institution,individual
28.0,8179.0,14272.0,150.66,150.66,0,individual,individual
28.0,7089.0,19376.0,535.53,535.53,0,account,payment_institution
28.0,8950.0,14467.0,423.52,423.52,1,business,individual
28.0,4904.0,9570.0,447.07,447.07,0,individual,individual
28.0,9087.0,3364.0,529.52,529.52,0,individual,individual
28.0,1605.0,18322.0,250.63,250.63,0,individual,individual
28.0,10422.0,9921.0,328.32,328.32,0,individual,business
28.0,6942.0,597.0,514.48,514.48,0,individual,account
28.0,2633.0,19382.0,233.13,233.13,0,payment_institution,individual
28.0,10614.0,9827.0,283.25,283.25,0,individual,individual
28.0,9828.0,19978.0,294.61,294.61,0,individual,individual
28.0,4148.0,9857.0,190.55,190.55,0,individual,individual
28.0,3806.0,16433.0,218.22,218.22,0,business,individual
28.0,2493.0,11539.0,202.63,202.63,0,individual,individual
28.0,7137.0,10128.0,503.85,503.85,0,individual,individual
28.0,9674.0,9536.0,269.73,269.73,0,individual,individual
28.0,3290.0,8580.0,144.55,144.55,0,individual,individual
28.0,6975.0,16184.0,488.2,488.2,0,individual,individual
28.0,6836.0,19923.0,461.14,461.14,1,individual,business
28.0,9899.0,4737.0,363.36,363.36,0,account,individual
28.0,8134.0,9635.0,177.38,177.38,0,payment_institution,individual
28.0,9164.0,19840.0,571.48,571.48,1,payment_institution,account
28.0,3344.0,16360.0,175.69,175.69,0,individual,payment_institution
28.0,507.0,8133.0,241.6,241.6,0,individual,individual
28.0,8016.0,2818.0,127.55,127.55,0,individual,individual
28.0,529.0,8761.0,236.8,236.8,0,account,individual
28.0,8451.0,8355.0,329.2,329.2,0,individual,account
28.0,8565.0,15206.0,390.57,390.57,0,individual,business
28.0,471.0,3699.0,333.29,333.29,0,individual,individual
28.0,19433.0,19914.0,16.43,16.43,1,business,individual
28.0,2304.0,9250.0,197.41,197.41,0,payment_institution,individual
28.0,7416.0,2288.0,169.69,169.69,0,individual,business
28.0,1814.0,9893.0,367.1,367.1,0,payment_institution,individual
28.0,7288.0,8213.0,154.99,154.99,0,business,account
28.0,9500.0,8324.0,187.71,187.71,0,individual,individual
28.0,9853.0,9861.0,211.36,211.36,0,business,payment_institution
28.0,9396.0,9408.0,162.22,162.22,0,account,business
28.0,8247.0,9781.0,184.28,184.28,0,business,individual
28.0,5970.0,18624.0,223.47,223.47,0,individual,individual
28.0,8047.0,9059.0,195.83,195.83,0,individual,individual
28.0,10863.0,18516.0,420.92,420.92,0,business,business
28.0,9964.0,8965.0,308.51,308.51,0,individual,individual
28.0,9072.0,11264.0,493.33,493.33,1,business,individual
28.0,9992.0,19971.0,225.11,225.11,1,individual,individual
28.0,1415.0,9874.0,120.8,120.8,0,individual,individual
28.0,4711.0,9546.0,301.05,301.05,0,individual,individual
28.0,7503.0,19842.0,165.47,165.47,1,business,account
28.0,4355.0,18932.0,146.22,146.22,0,account,individual
28.0,5110.0,8020.0,518.6,518.6,0,individual,business
28.0,5016.0,4773.0,597.22,597.22,0,individual,individual
28.0,7116.0,8551.0,400.66,400.66,0,individual,individual
28.0,2563.0,1223.0,226.53,226.53,0,individual,account
28.0,9961.0,13959.0,323.67,323.67,0,individual,individual
28.0,8758.0,17712.0,234.64,234.64,0,account,individual
28.0,4065.0,7077.0,125.23,125.23,0,individual,individual
28.0,6282.0,17830.0,161.55,161.55,0,individual,individual
28.0,8824.0,6162.0,553.22,553.22,0,business,individual
28.0,6675.0,9187.0,308.66,308.66,0,individual,individual
28.0,9900.0,2305.0,277.95,277.95,0,payment_institution,individual
28.0,2585.0,4294.0,270.8,270.8,0,individual,account
28.0,4523.0,16481.0,354.41,354.41,0,account,individual
28.0,7324.0,4001.0,165.55,165.55,0,individual,individual
28.0,5347.0,194.0,172.83,172.83,0,individual,individual
28.0,9160.0,9926.0,486.14,486.14,0,business,individual
28.0,6840.0,11952.0,591.51,591.51,0,individual,individual
28.0,4075.0,9593.0,126.06,126.06,0,individual,business
28.0,7895.0,18211.0,297.07,297.07,0,individual,individual
28.0,9920.0,5120.0,309.94,309.94,0,individual,individual
28.0,4278.0,9776.0,123.73,123.73,0,business,payment_institution
28.0,2827.0,4475.0,598.92,598.92,0,individual,individual
28.0,2799.0,19363.0,216.25,216.25,0,individual,account
28.0,6107.0,2678.0,127.69,127.69,0,individual,individual
28.0,1245.0,9854.0,146.28,146.28,0,individual,individual
28.0,10133.0,8884.0,156.35,156.35,0,individual,individual
28.0,7358.0,18913.0,185.46,185.46,1,individual,account
28.0,3228.0,12178.0,140.13,140.13,0,individual,payment_institution
28.0,9173.0,7395.0,466.1,466.1,0,individual,individual
28.0,2446.0,9911.0,304.29,304.29,0,individual,business
28.0,1262.0,9649.0,177.83,177.83,0,individual,individual
28.0,2266.0,18544.0,199.55,199.55,1,individual,individual
28.0,9875.0,15681.0,294.54,294.54,0,payment_institution,individual
28.0,9318.0,8707.0,116.97,116.97,1,business,business
28.0,7438.0,9171.0,189.66,189.66,0,individual,individual
28.0,5218.0,9970.0,124.58,124.58,0,individual,payment_institution
28.0,3996.0,5796.0,203.55,203.55,0,business,business
28.0,9910.0,16397.0,386.7,386.7,1,individual,individual
28.0,8776.0,16481.0,322.08,322.08,0,business,business
28.0,8243.0,12003.0,145.52,145.52,0,individual,individual
28.0,4257.0,1765.0,125.62,125.62,0,individual,business
28.0,8475.0,9264.0,340.77,340.77,0,individual,account
28.0,8827.0,9424.0,430.79,430.79,0,individual,individual
28.0,5229.0,3376.0,198.83,198.83,0,account,individual
28.0,6234.0,8276.0,113.15,113.15,1,individual,account
28.0,8387.0,10962.0,151.13,151.13,0,individual,individual
28.0,9858.0,19138.0,317.51,317.51,0,business,individual
28.0,9892.0,19328.0,399.57,399.57,0,individual,individual
28.0,1057.0,7718.0,548.8,548.8,0,individual,individual
28.0,8362.0,19984.0,115.04,115.04,0,individual,individual
28.0,5177.0,1002.0,567.67,567.67,1,account,payment_institution
28.0,9803.0,6409.0,244.11,244.11,0,individual,individual
28.0,7023.0,5058.0,436.39,436.39,0,individual,individual
28.0,7007.0,15891.0,401.85,401.85,1,individual,individual
28.0,9783.0,19721.0,343.19,343.19,0,business,individual
28.0,3505.0,914.0,149.77,149.77,0,individual,individual
28.0,1463.0,12112.0,193.11,193.11,0,business,individual
